id,pedido_id,produto_id,quantidade,preco_praticado,desconto_aplicado,valor_liquido_item
648,272,57,3,1807.88,0.04,5206.69
649,273,68,4,1814.1,0.11,6458.2
650,274,175,5,854.6,0.01,4230.27
651,274,104,4,1968.87,0.03,7639.22
652,275,15,2,1385.75,0.03,2688.36
653,275,65,5,2599.53,0.03,12607.72
654,275,118,4,2966.74,0.01,11748.29
655,275,89,3,1822.03,0.04,5247.45
656,275,166,4,1345.89,0.02,5275.89
657,276,165,3,1910.79,0.0,5732.37
658,276,162,2,236.16,0.04,453.43
659,277,92,5,1432.33,0.3,5013.16
660,278,106,3,2280.53,0.01,6773.17
661,278,92,4,2025.73,0.01,8021.89
662,279,191,2,1879.63,0.01,3721.67
663,280,50,3,2940.93,0.01,8734.56
664,281,32,3,366.15,0.01,1087.47
665,281,89,1,1822.03,0.04,1749.15
666,281,190,3,1958.22,0.03,5698.42
667,281,137,4,139.77,0.04,536.72
668,281,15,4,1414.32,0.01,5600.71
669,282,138,2,1655.14,0.04,3177.87
670,282,162,3,238.62,0.03,694.38
671,282,87,1,1619.25,0.04,1554.48
672,283,25,3,1214.03,0.04,3496.41
673,283,174,2,1148.44,0.04,2205.0
674,284,6,1,2248.31,0.16,1888.58
675,284,48,5,2239.46,0.29,7950.08
676,284,90,4,443.95,0.27,1296.33
677,285,133,4,2686.81,0.05,10209.88
678,285,170,2,1334.78,0.01,2642.86
679,285,83,5,3385.39,0.02,16588.41
680,286,182,4,984.75,0.05,3742.05
681,286,137,3,141.22,0.03,410.95
682,287,89,1,1803.05,0.05,1712.9
683,287,171,2,54.55,0.04,104.74
684,287,176,1,753.04,0.02,737.98
685,288,23,4,984.21,0.04,3779.37
686,289,125,2,310.07,0.06,582.93
687,289,54,5,2882.81,0.13,12540.22
688,289,92,3,1514.18,0.26,3361.48
689,290,19,4,789.01,0.16,2651.07
690,290,151,3,571.0,0.21,1353.27
691,291,91,1,1921.74,0.27,1402.87
692,291,23,4,891.94,0.13,3103.95
693,292,32,5,366.15,0.01,1812.44
694,292,36,4,1459.68,0.04,5605.17
695,292,62,4,242.02,0.02,948.72
696,293,124,4,1890.98,0.14,6504.97
697,294,14,2,2381.66,0.01,4715.69
698,294,163,5,734.01,0.04,3523.25
699,294,128,4,1338.71,0.0,5354.84
700,295,131,5,3453.85,0.01,17096.56
701,295,119,1,1099.31,0.05,1044.34
702,295,28,2,2890.24,0.01,5722.68
703,296,56,1,2155.42,0.03,2090.76
704,296,31,5,177.84,0.01,880.31
705,296,182,5,1005.48,0.03,4876.58
706,296,126,2,2259.73,0.01,4474.27
707,296,109,2,1972.25,0.04,3786.72
708,297,192,5,1616.84,0.04,7760.83
709,297,153,3,3299.54,0.02,9700.65
710,297,97,2,1026.11,0.03,1990.65
711,298,199,4,1854.43,0.08,6824.3
712,298,191,3,1803.69,0.05,5140.52
713,298,80,3,2380.13,0.01,7068.99
714,298,91,4,2579.87,0.02,10113.09
715,298,125,5,247.4,0.25,927.75
716,299,58,5,1912.53,0.02,9371.4
717,299,31,1,170.66,0.05,162.13
718,300,92,2,2046.19,0.0,4092.38
719,300,69,2,893.32,0.03,1733.04
720,300,136,4,1399.17,0.03,5428.78
721,301,133,5,2715.09,0.04,13032.43
722,301,146,4,2617.64,0.01,10365.85
723,302,168,5,983.33,0.04,4719.98
724,302,134,5,270.48,0.04,1298.3
725,302,150,5,2628.54,0.01,13011.27
726,303,17,2,3039.57,0.08,5592.81
727,304,20,5,1767.11,0.24,6715.02
728,304,6,5,2515.97,0.06,11825.06
729,305,195,2,127.08,0.01,251.62
730,305,55,2,2413.63,0.04,4634.17
731,305,176,2,745.36,0.03,1446.0
732,305,6,1,2542.73,0.05,2415.59
733,305,97,5,1036.69,0.02,5079.78
734,305,192,3,1616.84,0.04,4656.5
735,306,93,1,2857.38,0.01,2828.81
736,306,10,2,1534.69,0.02,3007.99
737,306,131,5,3418.97,0.02,16752.95
738,307,21,3,1153.43,0.0,3460.29
739,308,75,4,1507.65,0.21,4764.17
740,308,66,4,978.37,0.07,3639.54
741,308,21,4,853.54,0.26,2526.48
742,308,138,2,1534.45,0.11,2731.32
743,308,102,2,585.04,0.1,1053.07
744,308,8,2,957.36,0.21,1512.63
745,309,3,2,1846.3,0.24,2806.38
746,309,58,4,1775.92,0.09,6464.35
747,309,92,3,2005.27,0.02,5895.49
748,309,20,1,1674.1,0.28,1205.35
749,310,146,3,2115.26,0.2,5076.62
750,311,188,4,97.03,0.02,380.36
751,311,71,4,688.45,0.01,2726.26
752,311,88,5,2800.15,0.04,13440.72
753,312,25,3,961.1,0.24,2191.31
754,312,44,1,914.22,0.2,731.38
755,312,179,2,389.73,0.1,701.51
756,312,139,5,630.47,0.15,2679.5
757,312,198,4,1430.44,0.07,5321.24
758,312,90,1,510.85,0.16,429.11
759,313,97,3,1015.54,0.04,2924.76
760,313,153,5,3232.2,0.04,15514.56
761,314,116,4,949.58,0.23,2924.71
762,314,22,1,533.83,0.09,485.79
763,315,61,3,413.88,0.01,1229.22
764,315,167,2,620.76,0.02,1216.69
765,315,49,1,2054.62,0.02,2013.53
766,315,53,1,207.17,0.02,203.03
767,316,199,3,1995.52,0.01,5926.69
768,316,135,3,2137.54,0.04,6156.12
769,316,129,3,2315.19,0.0,6945.57
770,317,199,5,1955.21,0.03,9482.77
771,318,164,5,2136.91,0.02,10470.86
772,318,11,1,1421.82,0.02,1393.38
773,318,114,2,837.37,0.05,1591.0
774,318,113,2,426.49,0.03,827.39
775,319,139,2,726.9,0.02,1424.72
776,319,175,2,837.33,0.03,1624.42
777,320,144,2,620.35,0.0,1240.7
778,320,174,4,1160.4,0.03,4502.35
779,321,91,1,2500.89,0.05,2375.85
780,321,86,2,2321.17,0.04,4456.65
781,321,107,1,2890.19,0.01,2861.29
782,321,76,3,629.84,0.04,1813.94
783,321,129,5,2199.43,0.05,10447.29
784,322,60,3,366.97,0.27,803.66
785,322,64,1,896.96,0.02,879.02
786,323,1,3,1166.65,0.28,2519.96
787,324,195,3,123.23,0.04,354.9
788,325,32,1,369.85,0.0,369.85
789,326,132,1,2400.51,0.25,1800.38
790,327,64,1,723.06,0.21,571.22
791,328,98,3,3147.02,0.0,9441.06
792,328,35,2,2805.01,0.03,5441.72
793,328,195,4,125.79,0.02,493.1
794,329,163,2,764.59,0.0,1529.18
795,329,69,3,911.74,0.01,2707.87
796,329,184,5,3063.48,0.04,14704.7
797,330,120,1,624.71,0.15,531.0
798,330,100,1,2227.92,0.2,1782.34
799,330,34,2,1160.33,0.15,1972.56
800,330,107,1,2423.09,0.17,2011.16
801,330,95,1,2361.14,0.2,1888.91
802,331,168,2,983.33,0.04,1887.99
803,331,36,3,1459.68,0.04,4203.88
804,331,108,3,1081.5,0.03,3147.16
805,331,91,3,2606.19,0.01,7740.38
806,332,110,4,2137.48,0.03,8293.42
807,333,186,3,2078.72,0.04,5986.71
808,333,175,3,837.33,0.03,2436.63
809,334,107,1,2860.99,0.02,2803.77
810,335,174,4,861.33,0.28,2480.63
811,335,44,5,1119.91,0.02,5487.56
812,335,124,4,1693.08,0.23,5214.69
813,336,139,5,741.73,0.0,3708.65
814,337,116,5,1196.22,0.03,5801.67
815,338,89,2,1878.97,0.01,3720.36
816,339,180,2,3321.01,0.05,6309.92
817,339,155,3,872.18,0.02,2564.21
818,340,47,4,1531.46,0.01,6064.58
819,340,68,4,1997.55,0.02,7830.4
820,340,181,2,1551.94,0.03,3010.76
821,340,146,4,2617.64,0.01,10365.85
822,340,33,3,2149.85,0.05,6127.07
823,341,44,4,1097.06,0.04,4212.71
824,341,19,3,929.91,0.01,2761.83
825,341,159,1,3361.11,0.01,3327.5
826,342,24,1,2941.94,0.0,2941.94
827,342,79,2,365.13,0.01,722.96
828,342,28,1,2919.43,0.0,2919.43
829,343,179,4,420.04,0.03,1629.76
830,343,77,3,1503.76,0.04,4330.83
831,343,178,3,1736.27,0.03,5052.55
832,344,156,2,55.49,0.05,105.43
833,344,82,1,3235.62,0.01,3203.26
834,344,34,3,1310.5,0.04,3774.24
835,344,194,3,916.98,0.0,2750.94
836,345,40,4,340.83,0.28,981.59
837,345,11,2,1421.82,0.02,2786.77
838,345,144,4,607.94,0.02,2383.12
839,346,189,2,1538.59,0.25,2307.88
840,346,99,3,2982.44,0.07,8321.01
841,347,14,3,2117.03,0.12,5588.96
842,347,156,2,43.81,0.25,65.72
843,348,91,4,2421.92,0.08,8912.67
844,348,191,3,1442.95,0.24,3289.93
845,349,131,4,2860.77,0.18,9383.33
846,350,38,4,121.36,0.02,475.73
847,350,189,2,2010.42,0.02,3940.42
848,350,146,5,2617.64,0.01,12957.32
849,350,137,2,144.13,0.01,285.38
850,350,171,1,55.12,0.03,53.47
851,351,87,1,1669.85,0.01,1653.15
852,351,5,2,1301.82,0.02,2551.57
853,352,48,4,2807.21,0.11,9993.67
854,352,150,3,1885.11,0.29,4015.28
855,353,41,1,951.37,0.02,932.34
856,354,47,3,1500.52,0.03,4366.51
857,354,89,1,1859.99,0.02,1822.79
858,355,44,3,1119.91,0.02,3292.54
859,355,83,4,3316.3,0.04,12734.59
860,356,80,5,2283.96,0.05,10848.81
861,356,32,3,351.36,0.05,1001.38
862,357,81,1,1745.53,0.0,1745.53
863,358,108,4,1081.5,0.03,4196.22
864,359,9,1,2597.2,0.03,2519.28
865,359,77,5,1535.09,0.02,7521.94
866,360,41,3,922.25,0.05,2628.41
867,360,43,2,1291.79,0.03,2506.07
868,360,124,3,2154.83,0.02,6335.2
869,360,111,5,2618.14,0.01,12959.79
870,360,106,1,2257.5,0.02,2212.35
871,361,84,1,1609.14,0.22,1255.13
872,362,196,2,1041.94,0.02,2042.2
873,362,90,3,577.74,0.05,1646.56
874,362,151,5,701.11,0.03,3400.38
875,362,115,2,3343.47,0.03,6486.33
876,363,141,5,1802.37,0.03,8741.49
877,363,5,4,1315.11,0.01,5207.84
878,364,170,5,1307.81,0.03,6342.88
879,364,40,4,463.9,0.02,1818.49
880,364,84,5,2042.37,0.01,10109.73
881,365,51,4,34.83,0.04,133.75
882,366,167,4,620.76,0.02,2433.38
883,366,172,3,2648.04,0.03,7705.8
884,366,1,2,1571.74,0.03,3049.18
885,366,65,1,2626.33,0.0,2626.33
886,367,137,3,144.13,0.01,428.07
887,368,179,4,411.38,0.05,1563.24
888,369,23,3,994.46,0.03,2893.88
889,369,65,5,2545.93,0.05,12093.17
890,369,34,4,1351.45,0.01,5351.74
891,370,90,2,589.91,0.03,1144.43
892,370,35,4,2862.84,0.01,11336.85
893,370,68,3,1997.55,0.02,5872.8
894,370,175,3,837.33,0.03,2436.63
895,370,119,5,1122.45,0.03,5443.88
896,371,177,1,556.26,0.03,539.57
897,372,181,2,1423.95,0.11,2534.63
898,372,122,2,678.8,0.12,1194.69
899,372,68,4,1752.96,0.14,6030.18
900,372,75,2,1583.99,0.17,2629.42
901,373,12,2,2491.64,0.07,4634.45
902,373,42,1,2207.95,0.23,1700.12
903,373,195,1,103.97,0.19,84.22
904,374,118,4,2876.84,0.04,11047.07
905,374,59,3,632.68,0.02,1860.08
906,375,75,4,1813.0,0.05,6889.4
907,376,190,1,1958.22,0.03,1899.47
908,376,115,2,3343.47,0.03,6486.33
909,376,162,1,241.08,0.02,236.26
910,377,114,2,846.18,0.04,1624.67
911,377,30,2,3175.41,0.02,6223.8
912,378,161,1,2196.98,0.04,2109.1
913,378,99,2,3078.65,0.04,5911.01
914,378,199,4,1975.37,0.02,7743.45
915,378,9,1,2597.2,0.03,2519.28
916,379,193,3,1630.68,0.0,4892.04
917,379,152,4,1717.21,0.01,6800.15
918,379,183,5,328.4,0.03,1592.74
919,379,114,2,863.81,0.02,1693.07
920,380,85,5,3367.26,0.01,16667.94
921,381,80,3,2187.79,0.09,5972.67
922,381,189,5,1661.67,0.19,6729.76
923,381,34,1,1351.45,0.01,1337.94
924,382,39,5,180.9,0.0,904.5
925,382,4,5,3432.82,0.01,16992.46
926,383,26,5,3064.15,0.0,15320.75
927,383,120,4,712.9,0.03,2766.05
928,384,77,2,1535.09,0.02,3008.78
929,384,9,5,2597.2,0.03,12596.42
930,384,26,3,2941.58,0.04,8471.75
931,385,191,2,1898.62,0.0,3797.24
932,386,122,4,740.51,0.04,2843.56
933,386,5,4,1328.39,0.0,5313.56
934,386,14,5,2357.61,0.02,11552.29
935,387,159,1,3293.21,0.03,3194.41
936,387,57,5,1826.71,0.03,8859.54
937,388,142,1,3114.32,0.04,2989.75
938,388,150,4,2575.44,0.03,9992.71
939,388,118,1,2936.78,0.02,2878.04
940,389,99,4,3206.93,0.0,12827.72
941,389,15,3,1371.47,0.04,3949.83
942,390,98,3,3115.55,0.01,9253.18
943,390,150,1,2548.89,0.04,2446.93
944,391,15,4,1414.32,0.01,5600.71
945,391,156,3,55.49,0.05,158.15
946,391,78,2,3114.37,0.04,5979.59
947,391,33,4,2172.48,0.04,8342.32
948,391,109,1,1951.71,0.05,1854.12
949,392,54,1,3214.16,0.03,3117.74
950,392,14,3,2381.66,0.01,7073.53
951,392,176,2,737.67,0.04,1416.33
952,393,37,5,2017.74,0.12,8878.06
953,393,157,5,522.58,0.24,1985.8
954,393,60,5,457.46,0.09,2081.44
955,394,129,4,1690.09,0.27,4935.06
956,394,179,5,394.06,0.09,1792.97
957,395,69,4,874.9,0.05,3324.62
958,395,36,4,1490.09,0.02,5841.15
959,396,137,2,138.31,0.05,262.79
960,396,187,4,789.92,0.01,3128.08
961,397,94,3,2537.76,0.04,7308.75
962,398,92,3,1964.34,0.04,5657.3
963,398,34,5,1365.1,0.0,6825.5
964,399,51,5,29.39,0.19,119.03
965,400,96,1,1117.63,0.28,804.69
966,401,38,4,104.03,0.16,349.54
967,401,94,4,2617.07,0.01,10363.6
968,401,100,4,2283.62,0.18,7490.27
969,401,118,4,2727.01,0.09,9926.32
970,401,42,2,2207.95,0.23,3400.24
971,402,109,4,2033.89,0.01,8054.2
972,402,37,4,2247.03,0.02,8808.36
973,403,98,2,2265.85,0.28,3262.82
974,403,99,2,3046.58,0.05,5788.5
975,403,103,1,1632.97,0.12,1437.01
976,404,28,2,2773.46,0.05,5269.57
977,404,30,5,3175.41,0.02,15559.51
978,404,153,5,3333.21,0.01,16499.39
979,405,180,5,3390.93,0.03,16446.01
980,405,53,5,147.98,0.3,517.93
981,405,112,1,455.98,0.0,455.98
982,405,173,5,2124.54,0.16,8923.07
983,406,134,2,245.12,0.13,426.51
984,406,148,1,375.92,0.23,289.46
985,407,189,1,2030.94,0.01,2010.63
986,408,133,2,2375.7,0.16,3991.18
987,409,100,5,2339.32,0.16,9825.14
988,410,98,3,3021.14,0.04,8700.88
989,410,3,2,2405.05,0.01,4762.0
990,410,117,5,2323.14,0.04,11151.07
991,411,178,1,1736.27,0.03,1684.18
992,411,196,5,1041.94,0.02,5105.51
993,411,112,3,433.18,0.05,1234.56
994,412,106,5,2211.43,0.04,10614.86
995,412,125,4,237.5,0.28,684.0
996,413,171,2,50.0,0.12,88.0
997,413,157,1,481.33,0.3,336.93
998,414,77,4,1535.09,0.02,6017.55
999,415,110,5,1939.16,0.12,8532.3
1000,415,159,2,3361.11,0.01,6655.0
1001,415,7,4,367.93,0.26,1089.07
1002,415,50,2,2198.27,0.26,3253.44
1003,416,75,2,1889.34,0.01,3740.89
1004,416,111,4,1983.44,0.25,5950.32
1005,416,159,3,3361.11,0.01,9982.5
1006,416,39,4,130.25,0.28,375.12
1007,417,85,1,2550.95,0.25,1913.21
1008,417,33,2,2172.48,0.04,4171.16
1009,417,96,2,1474.65,0.05,2801.84
1010,418,120,4,617.36,0.16,2074.33
1011,419,186,3,1602.34,0.26,3557.19
1012,419,78,1,2433.11,0.25,1824.83
1013,419,195,2,119.37,0.07,222.03
1014,419,40,4,336.09,0.29,954.5
1015,420,148,3,375.92,0.23,868.38
1016,421,47,4,1515.99,0.02,5942.68
1017,421,21,3,1118.83,0.03,3255.8
1018,422,163,3,734.01,0.04,2113.95
1019,422,167,5,601.76,0.05,2858.36
1020,422,90,2,589.91,0.03,1144.43
1021,422,122,5,748.22,0.03,3628.87
1022,423,14,4,1780.23,0.26,5269.48
1023,424,41,2,951.37,0.02,1864.69
1024,424,78,5,3211.7,0.01,15897.92
1025,424,143,1,1414.17,0.04,1357.6
1026,424,182,5,1036.58,0.0,5182.9
1027,425,24,1,2853.68,0.03,2768.07
1028,425,165,3,1815.25,0.05,5173.46
1029,425,18,1,3455.49,0.01,3420.94
1030,425,169,4,351.51,0.03,1363.86
1031,425,122,2,771.36,0.0,1542.72
1032,425,60,5,497.67,0.01,2463.47
1033,426,78,1,2822.4,0.13,2455.49
1034,426,166,2,1016.29,0.26,1504.11
1035,426,164,3,1591.78,0.27,3486.0
1036,426,144,3,583.13,0.06,1644.43
1037,427,90,2,602.07,0.01,1192.1
1038,428,154,5,994.57,0.01,4923.12
1039,429,192,2,1583.16,0.06,2976.34
1040,429,146,2,2406.11,0.09,4379.12
1041,429,94,4,2617.07,0.01,10363.6
1042,429,126,3,1940.18,0.15,4947.46
1043,430,48,5,2744.13,0.13,11936.97
1044,430,42,3,2236.63,0.22,5233.71
1045,431,49,3,2075.58,0.01,6164.47
1046,431,57,1,1864.38,0.01,1845.74
1047,432,174,1,1136.48,0.05,1079.66
1048,432,80,2,2308.0,0.04,4431.36
1049,432,124,5,2198.81,0.0,10994.05
1050,433,64,5,887.81,0.03,4305.88
1051,433,14,5,2213.26,0.08,10181.0
1052,433,83,4,3385.39,0.02,13270.73
1053,434,167,5,601.76,0.05,2858.36
1054,435,151,4,708.33,0.02,2776.65
1055,436,87,1,1619.25,0.04,1554.48
1056,436,61,2,401.34,0.04,770.57
1057,436,182,1,995.12,0.04,955.32
1058,437,140,2,895.29,0.04,1718.96
1059,437,137,5,142.68,0.02,699.13
1060,438,68,1,1793.72,0.12,1578.47
1061,438,61,2,296.82,0.29,421.48
1062,438,81,4,1536.07,0.12,5406.97
1063,439,43,3,1265.15,0.05,3605.68
1064,439,175,3,828.7,0.04,2386.66
1065,439,190,2,1958.22,0.03,3798.95
1066,440,4,5,3224.77,0.07,14995.18
1067,440,175,4,656.05,0.24,1994.39
1068,441,144,2,595.54,0.04,1143.44
1069,441,142,2,3146.76,0.03,6104.71
1070,442,145,4,3252.76,0.01,12880.93
1071,442,48,1,3028.0,0.04,2906.88
1072,443,27,3,1777.37,0.24,4052.4
1073,443,155,1,792.08,0.11,704.95
1074,444,47,3,1546.93,0.0,4640.79
1075,445,158,1,1895.01,0.01,1876.06
1076,446,145,2,2464.22,0.25,3696.33
1077,446,1,1,1393.5,0.14,1198.41
1078,447,13,2,1876.34,0.05,3565.05
1079,448,99,5,3142.79,0.02,15399.67
1080,449,34,3,1201.29,0.12,3171.41
1081,449,161,3,1945.24,0.15,4960.36
1082,450,162,1,238.62,0.03,231.46
1083,450,185,4,932.67,0.03,3618.76
1084,451,130,2,615.85,0.05,1170.12
1085,451,195,5,124.51,0.03,603.87
1086,451,105,5,934.78,0.04,4486.94
1087,451,85,1,3367.26,0.01,3333.59
1088,451,162,5,233.7,0.05,1110.08
1089,452,121,1,1282.76,0.04,1231.45
1090,452,122,1,755.93,0.02,740.81
1091,453,89,1,1784.07,0.06,1677.03
1092,454,118,2,2906.81,0.03,5639.21
1093,454,171,2,56.82,0.0,113.64
1094,455,25,1,1163.44,0.08,1070.36
1095,455,175,4,621.53,0.28,1790.01
1096,455,7,2,392.79,0.21,620.61
1097,455,67,3,2772.98,0.05,7902.99
1098,455,138,3,1465.48,0.15,3736.97
1099,456,68,3,1671.42,0.18,4111.69
1100,456,17,5,2444.87,0.26,9046.02
1101,456,76,1,603.59,0.08,555.3
1102,456,57,1,1600.73,0.15,1360.62
1103,457,53,3,207.17,0.02,609.08
1104,458,45,1,472.5,0.04,453.6
1105,459,161,2,2219.86,0.03,4306.53
1106,460,52,4,1163.8,0.01,4608.65
1107,460,181,4,1535.94,0.04,5898.01
1108,460,75,5,1870.25,0.02,9164.22
1109,460,192,3,1633.68,0.03,4754.01
1110,461,90,3,589.91,0.03,1716.64
1111,461,134,2,270.48,0.04,519.32
1112,462,146,2,2644.08,0.0,5288.16
1113,462,141,5,1783.79,0.04,8562.19
1114,462,75,2,1832.08,0.04,3517.59
1115,463,1,3,1247.67,0.23,2882.12
1116,463,176,1,583.99,0.24,443.83
1117,463,14,2,1828.35,0.24,2779.09
1118,464,109,3,1972.25,0.04,5680.08
1119,464,93,1,2857.38,0.0,2857.38
1120,465,105,3,954.26,0.02,2805.52
1121,465,24,5,2941.94,0.0,14709.7
1122,465,185,1,932.67,0.03,904.69
1123,465,95,1,2862.88,0.03,2776.99
1124,466,147,1,2533.08,0.13,2203.78
1125,467,83,2,3385.39,0.02,6635.36
1126,467,47,4,1500.52,0.03,5822.02
1127,467,75,4,1870.25,0.02,7331.38
1128,467,189,1,1989.91,0.03,1930.21
1129,468,65,5,2626.33,0.02,12869.02
1130,469,25,4,1264.61,0.0,5058.44
1131,469,80,3,2380.13,0.01,7068.99
1132,470,179,4,389.73,0.1,1403.03
1133,471,42,4,2724.1,0.05,10351.58
1134,472,19,4,742.05,0.21,2344.88
1135,472,7,4,367.93,0.26,1089.07
1136,472,138,3,1637.89,0.05,4667.99
1137,472,179,1,428.7,0.01,424.41
1138,472,6,2,2382.14,0.11,4240.21
1139,473,144,1,607.94,0.02,595.78
1140,473,47,1,1515.99,0.02,1485.67
1141,474,126,4,2236.91,0.02,8768.69
1142,474,183,4,328.4,0.03,1274.19
1143,475,9,2,2061.7,0.23,3175.02
1144,476,115,5,3171.13,0.08,14587.2
1145,476,57,2,1355.91,0.28,1952.51
1146,477,192,3,1178.95,0.3,2475.8
1147,477,57,4,1826.71,0.03,7087.63
1148,478,30,1,2883.79,0.11,2566.57
1149,478,59,5,613.31,0.05,2913.22
1150,479,15,1,1385.75,0.03,1344.18
1151,479,168,5,983.33,0.04,4719.98
1152,479,7,5,482.28,0.03,2339.06
1153,479,128,5,1285.16,0.04,6168.77
1154,479,63,4,2893.61,0.03,11227.21
1155,479,140,4,904.61,0.03,3509.89
1156,480,20,1,2232.13,0.04,2142.84
1157,480,23,2,984.21,0.04,1889.68
1158,481,123,1,1955.79,0.02,1916.67
1159,482,118,5,2846.87,0.05,13522.63
1160,482,84,4,1980.48,0.04,7605.04
1161,483,6,3,2569.5,0.04,7400.16
1162,484,106,2,2234.46,0.03,4334.85
1163,484,33,5,2195.11,0.03,10646.28
1164,484,69,5,828.86,0.1,3729.87
1165,484,165,5,1413.98,0.26,5231.73
1166,484,156,3,53.15,0.09,145.1
1167,484,146,2,2300.35,0.13,4002.61
1168,485,106,5,2257.5,0.02,11061.75
1169,485,128,1,1325.32,0.01,1312.07
1170,486,126,5,2214.08,0.03,10738.29
1171,486,64,5,906.12,0.01,4485.29
1172,487,126,1,2282.56,0.0,2282.56
1173,487,200,3,2429.6,0.03,7070.14
1174,488,40,5,468.64,0.01,2319.77
1175,489,189,3,1948.88,0.05,5554.31
1176,489,140,5,885.96,0.05,4208.31
1177,489,52,5,1175.56,0.0,5877.8
1178,489,98,1,3115.55,0.01,3084.39
1179,489,151,1,708.33,0.02,694.16
1180,490,92,4,1739.26,0.15,5913.48
1181,491,166,1,1043.75,0.24,793.25
1182,491,148,4,468.68,0.04,1799.73
1183,492,125,5,293.58,0.11,1306.43
1184,492,51,1,31.2,0.14,26.83
1185,493,193,1,1549.15,0.05,1471.69
1186,493,160,1,2701.0,0.09,2457.91
1187,493,74,1,2617.51,0.08,2408.11
1188,493,91,1,2342.94,0.0,2342.94
1189,494,30,3,2980.99,0.08,8227.53
1190,494,46,1,337.67,0.25,253.25
1191,495,109,2,1972.25,0.04,3786.72
1192,495,124,4,2154.83,0.02,8446.93
1193,495,58,2,1893.01,0.03,3672.44
1194,495,161,4,2219.86,0.03,8613.06
1195,495,197,1,2920.12,0.0,2920.12
1196,495,195,4,123.23,0.04,473.2
1197,496,148,4,483.33,0.01,1913.99
1198,496,90,4,595.99,0.02,2336.28
1199,497,70,3,1153.25,0.02,3390.56
1200,497,44,1,1097.06,0.04,1053.18
1201,497,149,4,88.25,0.01,349.47
1202,497,159,1,3225.31,0.05,3064.04
1203,498,2,5,3395.23,0.0,16976.15
1204,498,172,1,2620.74,0.04,2515.91
1205,498,38,3,123.84,0.0,371.52
1206,499,157,3,577.59,0.16,1455.53
1207,499,49,4,1698.21,0.19,5502.2
1208,499,155,4,783.18,0.12,2756.79
1209,499,125,4,286.98,0.13,998.69
1210,499,148,5,434.51,0.11,1933.57
1211,500,161,1,2082.55,0.09,1895.12
1212,500,159,1,2580.25,0.24,1960.99
1213,501,36,2,1474.88,0.03,2861.27
1214,501,187,4,765.98,0.04,2941.36
1215,502,162,5,238.62,0.03,1157.31
1216,503,181,3,1599.94,0.0,4799.82
1217,503,115,1,3343.47,0.03,3243.17
1218,503,120,2,727.6,0.01,1440.65
1219,504,83,3,3350.85,0.03,9750.97
1220,504,181,5,1535.94,0.04,7372.51
1221,504,91,5,2553.54,0.03,12384.67
1222,505,25,2,1251.96,0.01,2478.88
1223,505,183,1,331.79,0.02,325.15
1224,505,65,2,2679.93,0.0,5359.86
1225,505,159,3,3259.26,0.04,9386.67
1226,506,92,5,1493.72,0.27,5452.08
1227,507,32,3,366.15,0.01,1087.47
1228,508,112,3,437.74,0.04,1260.69
1229,508,83,1,3350.85,0.03,3250.32
1230,509,154,4,964.44,0.04,3703.45
1231,509,114,2,749.22,0.15,1273.67
1232,509,98,2,2958.2,0.06,5561.42
1233,510,91,4,2316.62,0.12,8154.5
1234,510,154,2,974.48,0.03,1890.49
1235,510,94,1,2114.8,0.2,1691.84
1236,510,64,3,677.3,0.26,1503.61
1237,510,98,5,3084.08,0.02,15111.99
1238,510,116,5,1072.9,0.13,4667.12
1239,511,77,5,1503.76,0.04,7218.05
1240,512,44,5,1097.06,0.04,5265.89
1241,513,69,3,801.23,0.13,2091.21
1242,514,63,2,2953.27,0.01,5847.47
1243,514,199,4,1975.37,0.02,7743.45
1244,514,196,3,1063.2,0.0,3189.6
1245,515,158,5,1799.3,0.06,8456.71
1246,515,35,3,2255.57,0.22,5278.03
1247,515,124,2,1583.14,0.28,2279.72
1248,516,8,5,1078.55,0.11,4799.55
1249,517,189,1,1969.39,0.04,1890.61
1250,517,137,1,141.22,0.0,141.22
1251,517,146,4,2511.88,0.05,9545.14
1252,518,96,4,1241.81,0.2,3973.79
1253,519,54,4,2849.67,0.14,9802.86
1254,520,191,3,1860.65,0.02,5470.31
1255,520,120,5,705.55,0.04,3386.64
1256,520,2,1,3259.42,0.04,3129.04
1257,520,31,2,170.66,0.05,324.25
1258,520,49,5,2033.65,0.03,9863.2
1259,521,73,1,1458.42,0.03,1414.67
1260,522,30,5,3207.81,0.01,15878.66
1261,522,189,2,1825.79,0.11,3249.91
1262,523,105,4,954.26,0.02,3740.7
1263,523,136,2,1428.02,0.01,2827.48
1264,524,196,3,956.88,0.1,2583.58
1265,524,111,5,2115.67,0.2,8462.68
1266,525,156,1,50.82,0.13,44.21
1267,525,54,1,2783.4,0.16,2338.06
1268,526,76,1,636.4,0.03,617.31
1269,526,86,5,2345.35,0.03,11374.95
1270,526,49,2,2033.65,0.03,3945.28
1271,526,47,3,1531.46,0.01,4548.44
1272,526,174,1,1136.48,0.05,1079.66
1273,527,104,2,1948.57,0.04,3741.25
1274,527,192,3,1263.16,0.25,2842.11
1275,527,125,2,263.89,0.2,422.22
1276,528,187,2,773.96,0.03,1501.48
1277,529,161,3,2196.98,0.04,6327.3
1278,529,175,1,863.23,0.0,863.23
1279,529,172,4,2675.34,0.02,10487.33
1280,529,199,2,1975.37,0.02,3871.73
1281,529,138,3,1655.14,0.04,4766.8
1282,530,180,3,3460.84,0.01,10278.69
